"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"8600000US13116","ZCTA5 13116","1467","140","60479","7254","98.2","2.2","60458","7415","1.8","2.2","-","**","0.0","2.0","-","**","0.0","2.0","-","**","0.0","2.0","-","**","0.0","2.0","-","**","0.0","2.0","-","**","1.4","2.4","-","**","96.8","3.4","60875","6949","1.7","2.0","-","**","34.6","9.3","57449","9597","40.1","8.6","86923","19488","23.6","6.5","39375","18207","982","93","71250","20089","38.2","10.7","60583","27200","61.8","10.7","75605","31538","73.4","10.8","105781","36301","14.8","7.2","49453","14074","11.8","8.1","41250","7061","485","149","40919","11217","62.7","16.5","34531","18204","57.9","16.3","32734","18863","4.7","5.2","-","**","37.3","16.5","42022","16937","35.1","16.5","41618","28873","2.3","3.8","-","**","29.3","(X)","(X)","(X)","28.3","(X)","(X)","(X)","31.3","(X)","(X)","(X)",
"8600000US13117","ZCTA5 13117","69","27","44464","28512","100.0","33.6","44464","28512","0.0","33.6","-","**","0.0","33.6","-","**","0.0","33.6","-","**","0.0","33.6","-","**","0.0","33.6","-","**","0.0","33.6","-","**","0.0","33.6","-","**","100.0","33.6","44464","28512","0.0","33.6","-","**","18.8","21.3","-","**","59.4","26.2","44464","23787","21.7","21.7","61406","5720","50","24","56250","23602","6.0","7.1","-","**","94.0","7.1","50625","24792","72.0","28.2","62188","20063","6.0","7.2","-","**","22.0","28.6","-","**","19","14","31719","2524","0.0","65.4","-","**","0.0","65.4","-","**","0.0","65.4","-","**","100.0","65.4","31719","2524","63.2","44.4","-","**","36.8","44.4","-","**","55.1","(X)","(X)","(X)","60.0","(X)","(X)","(X)","42.1","(X)","(X)","(X)",
"8600000US13118","ZCTA5 13118","2134","140","55667","2962","99.6","0.4","55800","2957","0.0","1.4","-","**","0.1","0.3","-","**","0.0","1.4","-","**","0.0","1.4","-","**","0.0","1.4","-","**","0.2","0.4","-","**","0.3","0.4","-","**","99.3","0.6","55683","2956","3.3","1.8","24779","44627","25.5","3.6","58676","5546","45.5","4.1","66089","6374","25.7","3.1","38462","7293","1487","108","60638","3740","41.7","4.1","54375","8432","58.3","4.1","63299","3505","70.5","4.9","67297","3322","18.6","3.6","34000","10124","11.0","3.6","50054","3362","647","112","31250","10550","42.5","7.9","24188","4241","32.1","7.9","21111","3194","10.4","4.7","38750","51332","57.5","7.9","42308","9277","41.1","9.1","29091","11321","16.4","6.2","59659","14453","33.8","(X)","(X)","(X)","34.1","(X)","(X)","(X)","31.1","(X)","(X)","(X)",
"8600000US13120","ZCTA5 13120","771","103","55368","7427","80.2","8.1","51447","10458","7.0","5.7","54545","22837","6.6","5.6","31652","39957","0.0","3.8","-","**","0.0","3.8","-","**","5.6","4.3","-","**","0.6","1.3","-","**","7.4","4.5","80843","620","79.5","8.1","51118","10322","7.7","7.0","31384","17772","15.2","6.7","50417","34663","52.8","8.9","62404","8614","24.4","7.5","55179","31385","550","91","63000","8366","36.4","11.1","43500","17456","63.6","11.1","68148","8502","59.1","11.2","68977","7619","37.3","10.7","42208","21817","3.6","3.8","64500","73379","221","62","26921","1979","42.5","18.2","31000","11306","36.7","16.7","30125","20063","5.9","5.6","33750","1917","57.5","18.2","26469","5541","47.5","18.7","25781","10137","10.0","10.0","82708","30201","51.4","(X)","(X)","(X)","52.7","(X)","(X)","(X)","48.0","(X)","(X)","(X)",
"8600000US13122","ZCTA5 13122","375","80","47750","14792","100.0","7.7","47750","14792","0.0","7.7","-","**","0.0","7.7","-","**","0.0","7.7","-","**","0.0","7.7","-","**","0.0","7.7","-","**","0.0","7.7","-","**","0.0","7.7","-","**","100.0","7.7","47750","14792","0.0","7.7","-","**","22.9","11.2","46667","38610","50.7","13.2","47024","7796","26.4","13.7","59464","55042","319","78","56250","19178","37.3","15.3","57083","31769","62.7","15.3","54167","33837","91.5","8.0","60882","17895","6.6","7.7","-","**","1.9","2.1","-","**","56","32","30125","11682","8.9","11.9","-","**","8.9","11.9","-","**","0.0","38.1","-","**","91.1","11.9","30438","8767","91.1","11.9","30438","8767","0.0","38.1","-","**","35.5","(X)","(X)","(X)","39.8","(X)","(X)","(X)","10.7","(X)","(X)","(X)",
"8600000US13123","ZCTA5 13123","63","44","88250","58657","100.0","35.6","88250","58657","0.0","35.6","-","**","0.0","35.6","-","**","0.0","35.6","-","**","0.0","35.6","-","**","0.0","35.6","-","**","0.0","35.6","-","**","0.0","35.6","-","**","100.0","35.6","88250","58657","0.0","35.6","-","**","0.0","35.6","-","**","55.6","36.5","-","**","44.4","36.5","-","**","63","44","88250","58657","0.0","35.6","-","**","100.0","35.6","88250","58657","57.1","44.8","-","**","22.2","32.6","-","**","20.6","34.7","-","**","0","11","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","20.6","(X)","(X)","(X)","20.6","(X)","(X)","(X)","-","(X)","(X)","(X)",
"8600000US13124","ZCTA5 13124","52","13","45000","3026","100.0","39.5","45000","3026","0.0","39.5","-","**","0.0","39.5","-","**","0.0","39.5","-","**","0.0","39.5","-","**","0.0","39.5","-","**","0.0","39.5","-","**","0.0","39.5","-","**","100.0","39.5","45000","3026","0.0","39.5","-","**","36.5","18.4","45781","2196","50.0","19.5","60833","35024","13.5","11.4","-","**","26","9","60833","25005","46.2","24.9","60833","27154","53.8","24.9","63750","42368","84.6","15.6","60833","39001","0.0","55.9","-","**","15.4","15.6","-","**","26","12","31250","34438","46.2","26.8","14643","30420","46.2","26.8","14643","30420","0.0","55.9","-","**","53.8","26.8","45313","2270","53.8","26.8","45313","2270","0.0","55.9","-","**","26.9","(X)","(X)","(X)","42.3","(X)","(X)","(X)","11.5","(X)","(X)","(X)",
"8600000US13126","ZCTA5 13126","13718","487","49575","3738","96.4","0.8","50488","3743","0.9","0.5","89643","96065","0.2","0.2","26141","229","0.3","0.3","161250","221175","0.0","0.2","-","**","0.7","0.5","13214","9078","1.5","0.5","31447","9624","1.7","0.6","32760","27388","95.5","0.9","50354","3690","7.6","1.2","14591","6323","28.3","1.9","51563","9863","40.8","2.1","64327","5951","23.3","1.5","38097","4298","8403","406","68462","6050","41.3","2.1","65793","10106","58.7","2.1","69914","4941","72.5","3.3","83011","3444","19.4","2.9","26051","5772","8.0","1.9","54615","14033","5315","462","27560","4361","51.3","3.8","26580","4618","40.6","3.8","24084","2312","10.7","2.2","43927","2329","48.7","3.8","30068","7241","36.3","4.1","25668","6629","12.4","3.1","42019","12333","32.7","(X)","(X)","(X)","33.6","(X)","(X)","(X)","30.5","(X)","(X)","(X)",
"8600000US13131","ZCTA5 13131","1302","100","51173","4781","98.2","1.5","51276","4576","0.1","0.3","-","**","0.0","2.3","-","**","0.0","2.3","-","**","0.0","2.3","-","**","0.0","2.3","-","**","1.8","1.5","34712","115444","0.0","2.3","-","**","98.2","1.5","51276","4576","1.0","0.7","23750","10439","32.1","5.7","55833","12326","46.7","6.0","53061","5599","20.2","4.5","32750","16065","926","102","53606","4371","48.5","7.7","49625","11245","51.5","7.7","56838","9138","78.0","6.3","63393","7552","14.0","4.1","19853","4056","8.0","3.6","43214","39868","376","81","33333","13904","44.9","10.4","24063","15834","33.8","9.9","15694","8241","11.2","7.5","61667","66200","55.1","10.4","41528","8687","34.6","10.8","30938","17064","20.5","9.8","59688","32402","43.9","(X)","(X)","(X)","48.8","(X)","(X)","(X)","27.9","(X)","(X)","(X)",
"8600000US13132","ZCTA5 13132","1390","156","58007","7985","99.1","1.4","57804","8333","0.0","2.1","-","**","0.0","2.1","-","**","0.0","2.1","-","**","0.0","2.1","-","**","0.0","2.1","-","**","0.9","1.4","-","**","1.7","1.8","-","**","98.3","1.8","57990","8484","2.4","2.0","-","**","20.4","7.3","85556","43602","48.3","7.9","78899","20899","28.9","7.3","44235","9240","865","169","87852","17366","28.1","9.6","87361","37369","71.9","9.6","87891","18169","77.3","10.0","99688","13500","20.0","10.1","40739","33199","2.7","3.2","-","**","525","161","38717","10199","48.4","15.5","43265","22849","27.6","13.0","29375","29125","20.8","13.7","58814","31187","51.6","15.5","37730","17335","42.5","16.7","33875","23512","9.1","8.3","58833","46340","26.6","(X)","(X)","(X)","23.7","(X)","(X)","(X)","31.4","(X)","(X)","(X)",
"8600000US13134","ZCTA5 13134","25","17","39531","10861","76.0","36.8","42969","5639","0.0","57.0","-","**","24.0","36.8","-","**","0.0","57.0","-","**","0.0","57.0","-","**","0.0","57.0","-","**","0.0","57.0","-","**","20.0","28.0","-","**","56.0","42.6","39688","14486","0.0","57.0","-","**","12.0","17.7","-","**","88.0","17.7","39063","17714","0.0","57.0","-","**","11","13","-","**","27.3","48.5","-","**","72.7","48.5","-","**","100.0","85.9","-","**","0.0","85.9","-","**","0.0","85.9","-","**","14","12","42813","61609","100.0","76.1","42813","61609","100.0","76.1","42813","61609","0.0","76.1","-","**","0.0","76.1","-","**","0.0","76.1","-","**","0.0","76.1","-","**","68.0","(X)","(X)","(X)","100.0","(X)","(X)","(X)","42.9","(X)","(X)","(X)",
"8600000US13135","ZCTA5 13135","2558","225","53859","6672","98.6","1.2","54321","6677","0.5","0.9","-","**","0.1","0.2","-","**","0.0","1.2","-","**","0.0","1.2","-","**","0.0","1.2","-","**","0.7","0.7","70000","172903","1.3","0.9","59318","10268","97.4","1.6","53651","7097","1.9","1.6","7625","1834","28.4","4.8","50216","9923","50.5","5.8","68750","8880","19.2","3.6","27421","6164","1802","177","65054","5838","40.6","6.4","65139","11259","59.4","6.4","64974","11289","75.8","5.0","80208","9409","18.4","4.8","26774","13284","5.8","2.8","46029","16753","756","154","25128","3566","56.5","11.4","25547","4026","43.1","10.2","22273","8448","13.4","7.8","66736","7978","43.5","11.4","23935","4229","35.1","10.8","21027","5531","8.5","5.8","35000","29189","33.5","(X)","(X)","(X)","30.5","(X)","(X)","(X)","39.3","(X)","(X)","(X)",
"8600000US13136","ZCTA5 13136","183","30","50066","18372","100.0","15.1","50066","18372","0.0","15.1","-","**","0.0","15.1","-","**","0.0","15.1","-","**","0.0","15.1","-","**","0.0","15.1","-","**","0.0","15.1","-","**","0.0","15.1","-","**","100.0","15.1","50066","18372","1.1","1.6","-","**","27.3","9.3","41875","24136","51.4","9.9","52083","10490","20.2","7.6","32750","10266","130","26","51538","8187","36.9","11.5","38750","25941","63.1","11.5","53750","14248","74.6","8.8","51827","13687","11.5","6.1","31875","17318","13.8","6.8","55500","43538","53","20","26979","6388","41.5","19.4","26250","10533","41.5","19.4","26250","10533","0.0","39.1","-","**","58.5","19.4","27125","9198","58.5","19.4","27125","9198","0.0","39.1","-","**","31.7","(X)","(X)","(X)","41.5","(X)","(X)","(X)","3.8","(X)","(X)","(X)",
"8600000US13138","ZCTA5 13138","11","17","-","**","100.0","85.9","-","**","0.0","85.9","-","**","0.0","85.9","-","**","0.0","85.9","-","**","0.0","85.9","-","**","0.0","85.9","-","**","0.0","85.9","-","**","0.0","85.9","-","**","100.0","85.9","-","**","0.0","85.9","-","**","0.0","85.9","-","**","100.0","85.9","-","**","0.0","85.9","-","**","11","17","-","**","0.0","85.9","-","**","100.0","85.9","-","**","100.0","85.9","-","**","0.0","85.9","-","**","0.0","85.9","-","**","0","11","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","0.0","(X)","(X)","(X)","0.0","(X)","(X)","(X)","-","(X)","(X)","(X)",
"8600000US13140","ZCTA5 13140","1704","98","45917","4825","98.3","1.7","45458","4711","0.2","0.4","-","**","0.1","0.1","-","**","0.0","1.7","-","**","0.0","1.7","-","**","0.0","1.7","-","**","1.4","1.6","58235","42158","0.2","0.4","-","**","98.1","1.8","45292","4716","3.3","1.8","27986","7821","30.8","3.4","58295","6245","39.6","3.6","54125","5940","26.3","2.6","31042","6545","1175","94","53364","2839","37.6","4.8","49250","13570","62.4","4.8","53996","2164","75.0","4.6","60156","4726","19.1","4.4","32708","12041","5.9","2.4","48625","19344","529","71","29850","4537","48.8","8.1","25817","1646","42.2","8.0","24955","2439","6.6","3.4","42969","10667","51.2","8.1","37083","5241","32.9","8.1","35556","2533","18.3","5.9","57917","21916","37.4","(X)","(X)","(X)","38.0","(X)","(X)","(X)","34.2","(X)","(X)","(X)",
"8600000US13141","ZCTA5 13141","206","38","47917","7118","96.6","4.8","48403","6676","0.0","13.5","-","**","3.4","4.8","-","**","0.0","13.5","-","**","0.0","13.5","-","**","0.0","13.5","-","**","0.0","13.5","-","**","0.0","13.5","-","**","96.6","4.8","48403","6676","4.4","6.6","-","**","24.8","10.6","48828","36391","52.4","10.1","63750","40993","18.4","7.9","33000","25513","146","34","49861","36579","32.9","13.6","48846","58967","67.1","13.6","64375","33070","90.4","9.6","66250","36494","4.1","4.8","26250","8071","5.5","8.8","-","**","60","25","36250","11897","28.3","19.7","30417","14400","28.3","19.7","30417","14400","0.0","36.7","-","**","71.7","19.7","42639","12765","48.3","23.7","32917","29890","23.3","21.1","44444","50891","40.8","(X)","(X)","(X)","43.2","(X)","(X)","(X)","35.0","(X)","(X)","(X)",
"8600000US13142","ZCTA5 13142","2446","210","46786","6490","98.9","0.7","46837","6355","0.0","1.2","-","**","0.0","1.2","-","**","0.2","0.3","-","**","0.0","1.2","-","**","0.0","1.2","-","**","1.0","0.7","33929","29934","0.6","0.8","-","**","98.4","1.0","47117","6134","3.7","2.1","45333","76572","28.1","3.9","55804","18209","42.2","4.5","54353","12958","26.0","3.6","32217","6450","1593","157","57532","7008","47.3","5.9","58207","7502","52.7","5.9","56667","11047","70.7","6.0","67705","7084","20.7","5.7","16983","10395","8.6","2.6","39464","14600","853","140","26961","3019","50.8","8.2","21587","4456","38.1","7.6","18958","4417","12.7","5.1","36667","35105","49.2","8.2","33448","8587","36.6","6.9","29868","6692","12.7","6.8","58500","29481","22.4","(X)","(X)","(X)","17.5","(X)","(X)","(X)","28.8","(X)","(X)","(X)",
"8600000US13143","ZCTA5 13143","1045","120","44375","8498","99.7","0.5","44500","8664","0.0","2.8","-","**","0.3","0.5","-","**","0.0","2.8","-","**","0.0","2.8","-","**","0.0","2.8","-","**","0.0","2.8","-","**","0.0","2.8","-","**","99.7","0.5","44500","8664","0.6","0.6","-","**","24.3","7.1","70833","17760","52.4","8.4","45000","10217","22.7","5.6","30350","3136","710","109","52331","5757","37.3","9.9","64821","24488","62.7","9.9","50785","5200","86.3","5.0","56058","5849","5.2","2.6","21250","29097","8.5","4.3","43000","12481","335","87","28563","5431","49.3","13.5","30223","2314","43.3","12.9","30050","4033","6.0","5.0","31667","29902","50.7","13.5","23438","11097","43.3","13.6","19821","8306","7.5","6.2","85469","34920","24.5","(X)","(X)","(X)","22.7","(X)","(X)","(X)","27.5","(X)","(X)","(X)",
"8600000US13144","ZCTA5 13144","580","110","43671","2853","100.0","5.0","43671","2853","0.0","5.0","-","**","0.0","5.0","-","**","0.0","5.0","-","**","0.0","5.0","-","**","0.0","5.0","-","**","0.0","5.0","-","**","0.0","5.0","-","**","100.0","5.0","43671","2853","1.6","2.2","-","**","36.2","10.4","43947","8193","42.2","9.7","53220","11400","20.0","5.8","38375","4570","456","108","44010","7769","51.1","11.3","43411","3523","48.9","11.3","52125","15314","74.1","12.9","44778","15303","16.4","12.4","15139","61193","9.4","7.0","35313","18614","124","38","37500","11456","45.2","17.1","30833","8771","28.2","14.0","27625","4790","16.9","15.0","-","**","54.8","17.1","43250","5161","25.8","11.8","42917","7219","29.0","17.4","43393","19638","28.6","(X)","(X)","(X)","28.7","(X)","(X)","(X)","28.2","(X)","(X)","(X)",
"8600000US13145","ZCTA5 13145","737","72","44858","6495","99.1","1.2","45208","6731","0.4","0.8","-","**","0.0","4.0","-","**","0.0","4.0","-","**","0.0","4.0","-","**","0.0","4.0","-","**","0.5","0.9","-","**","1.9","2.1","43750","13715","97.6","2.3","45729","6790","0.5","0.6","-","**","33.5","8.3","71458","49621","40.4","7.9","44762","21470","25.5","6.5","43611","12728","551","75","53594","27980","39.0","10.4","72292","47676","61.0","10.4","49537","22252","83.1","7.1","70208","28667","12.0","5.9","16346","8368","4.9","4.3","41250","104604","186","46","18804","5886","60.8","14.9","18750","12355","60.8","14.9","18750","12355","0.0","14.9","-","**","39.2","14.9","18854","13592","19.4","11.1","11667","16276","19.9","14.8","25083","12995","24.2","(X)","(X)","(X)","20.5","(X)","(X)","(X)","34.9","(X)","(X)","(X)",
"8600000US13146","ZCTA5 13146","807","76","44492","3692","96.0","3.2","44492","4016","0.5","0.9","-","**","3.1","2.9","29844","34131","0.0","3.6","-","**","0.0","3.6","-","**","0.0","3.6","-","**","0.4","0.7","-","**","0.2","0.4","-","**","95.8","3.1","44570","4006","1.4","1.3","32292","43096","27.9","6.9","44464","9704","42.3","6.0","60368","9348","28.5","6.2","30431","5376","540","67","48269","8211","40.7","7.3","38750","8525","59.3","7.3","60278","8243","74.1","7.4","57024","6322","18.1","6.2","22292","14554","7.8","4.9","43750","27279","267","56","30852","4853","39.3","7.3","22708","10682","34.1","8.8","18750","10325","5.2","4.6","44167","18549","60.7","7.3","36042","11649","46.8","8.8","31420","4950","13.9","7.7","62250","24154","23.7","(X)","(X)","(X)","28.0","(X)","(X)","(X)","13.9","(X)","(X)","(X)",
"8600000US13147","ZCTA5 13147","455","68","73958","15859","98.7","2.1","73125","15980","0.2","1.1","-","**","1.1","1.8","-","**","0.0","6.4","-","**","0.0","6.4","-","**","0.0","6.4","-","**","0.0","6.4","-","**","4.0","3.9","112083","37526","94.7","4.4","70750","14930","2.4","2.8","110208","136184","30.3","7.8","77500","20525","45.1","10.4","93875","17023","22.2","6.0","40750","12937","330","67","86389","14961","39.4","9.2","79167","28345","60.6","9.2","90833","15498","82.4","7.9","94000","12209","9.1","5.5","46250","37325","8.5","5.8","73750","39512","125","39","33250","15189","35.2","15.5","20000","8035","24.0","10.8","16250","7914","11.2","11.6","-","**","64.8","15.5","53125","35229","40.0","18.8","41250","15122","24.8","13.3","111042","34613","35.8","(X)","(X)","(X)","40.3","(X)","(X)","(X)","24.0","(X)","(X)","(X)",
"8600000US13148","ZCTA5 13148","4607","184","47715","3826","94.7","2.7","50102","2991","1.9","2.4","-","**","0.0","0.1","-","**","0.8","0.5","7679","37461","0.0","0.6","-","**","0.0","0.6","-","**","2.6","1.7","13750","35880","0.4","0.8","11875","65014","94.3","2.6","50215","2940","4.7","1.7","9485","11386","27.7","2.9","50263","7871","40.6","3.3","56929","8318","27.0","2.6","35313","6315","2696","174","67578","8573","34.3","3.7","63359","8674","65.7","3.7","71118","10852","73.7","4.6","80663","5675","19.0","4.6","28917","10076","7.3","2.6","51875","14377","1911","192","22154","2625","45.4","6.7","23278","3493","38.5","6.3","21893","3792","6.9","2.7","37500","18351","54.6","6.7","21651","5279","41.0","7.5","19286","6415","13.6","7.0","24583","51449","27.9","(X)","(X)","(X)","28.3","(X)","(X)","(X)","26.1","(X)","(X)","(X)",
"8600000US13152","ZCTA5 13152","3415","125","85505","5259","99.2","0.8","85120","5243","0.0","0.9","-","**","0.0","0.9","-","**","0.3","0.4","-","**","0.0","0.9","-","**","0.0","0.9","-","**","0.5","0.8","-","**","0.6","0.6","96250","94495","98.7","1.0","84984","5230","1.2","1.4","16161","1100","16.2","2.4","88125","25104","49.5","3.0","107095","9634","33.1","3.0","59750","9379","2337","111","105060","14135","34.1","3.4","113686","8461","65.9","3.4","96083","10648","88.6","2.8","109167","9715","7.7","2.3","35179","20132","3.8","1.9","46250","42451","1078","121","49651","7500","49.2","7.9","38750","12323","45.5","8.1","36146","9226","3.7","2.6","88864","35289","50.8","7.9","63214","17111","43.4","7.2","61136","17240","7.4","4.0","113500","77058","26.6","(X)","(X)","(X)","24.8","(X)","(X)","(X)","30.1","(X)","(X)","(X)",
"8600000US13153","ZCTA5 13153","79","39","67083","65008","100.0","30.6","67083","65008","0.0","30.6","-","**","0.0","30.6","-","**","0.0","30.6","-","**","0.0","30.6","-","**","0.0","30.6","-","**","0.0","30.6","-","**","0.0","30.6","-","**","100.0","30.6","67083","65008","0.0","30.6","-","**","12.7","19.2","-","**","46.8","26.3","98125","23576","40.5","26.0","18636","13933","70","35","86071","106658","0.0","33.3","-","**","100.0","33.3","86071","106658","84.3","22.1","97875","53398","0.0","33.3","-","**","15.7","22.1","-","**","9","13","-","**","0.0","95.0","-","**","0.0","95.0","-","**","0.0","95.0","-","**","100.0","95.0","-","**","100.0","95.0","-","**","0.0","95.0","-","**","39.2","(X)","(X)","(X)","44.3","(X)","(X)","(X)","0.0","(X)","(X)","(X)",
"8600000US13155","ZCTA5 13155","266","42","42500","11935","98.5","1.8","42500","12913","0.0","10.7","-","**","0.8","1.1","-","**","0.0","10.7","-","**","0.0","10.7","-","**","0.0","10.7","-","**","0.8","1.4","-","**","0.8","1.4","-","**","98.5","1.8","42500","12913","9.8","7.3","21786","46422","22.6","8.1","49688","8358","37.6","9.0","34000","17275","30.1","8.3","38750","9840","164","34","45000","14670","43.3","10.8","34844","13476","56.7","10.8","55875","8037","73.2","11.7","52500","13902","20.1","9.9","23594","5972","6.7","8.1","56042","33675","102","31","28542","20151","21.6","15.0","10500","6183","21.6","15.0","10500","6183","0.0","25.1","-","**","78.4","15.0","45278","21943","44.1","18.0","29028","25518","34.3","17.6","66607","48597","39.8","(X)","(X)","(X)","38.4","(X)","(X)","(X)","41.2","(X)","(X)","(X)",
"8600000US13156","ZCTA5 13156","942","132","55313","5877","98.4","1.6","55558","6082","0.0","3.1","-","**","0.0","3.1","-","**","0.0","3.1","-","**","0.0","3.1","-","**","0.8","1.4","-","**","0.7","0.9","-","**","1.1","1.5","-","**","98.4","1.6","55558","6082","0.0","3.1","-","**","27.5","7.9","67853","8168","47.6","8.4","53167","16032","24.9","7.5","36563","20331","631","119","60296","7951","39.3","9.4","69231","2830","60.7","9.4","44635","19428","70.5","10.0","59375","13627","14.4","6.8","41518","20834","15.1","8.2","67788","4422","311","94","32083","22460","47.6","13.9","17500","12329","44.4","13.8","14583","12652","3.2","3.9","93750","36603","52.4","13.9","52404","11753","45.0","14.6","51923","13761","7.4","5.8","55893","25969","23.1","(X)","(X)","(X)","23.0","(X)","(X)","(X)","23.5","(X)","(X)","(X)",
"8600000US13157","ZCTA5 13157","344","82","39286","8395","100.0","8.3","39286","8395","0.0","8.3","-","**","0.0","8.3","-","**","0.0","8.3","-","**","0.0","8.3","-","**","0.0","8.3","-","**","0.0","8.3","-","**","0.0","8.3","-","**","100.0","8.3","39286","8395","0.0","8.3","-","**","14.5","9.4","52045","14397","52.3","13.1","39000","19810","33.1","10.1","29063","12410","209","54","48618","5257","30.1","17.2","48487","15862","69.9","17.2","50227","14733","76.6","12.4","51136","27875","11.5","10.2","38500","12803","12.0","9.9","28281","42255","135","64","23646","8291","64.4","20.9","22188","4326","64.4","20.9","22188","4326","0.0","19.8","-","**","35.6","20.9","38194","16145","22.2","17.1","39167","13036","13.3","12.3","18611","10631","39.0","(X)","(X)","(X)","41.1","(X)","(X)","(X)","35.6","(X)","(X)","(X)",
"8600000US13158","ZCTA5 13158","588","57","50833","6209","97.8","2.0","51510","4853","0.0","5.0","-","**","0.9","1.2","-","**","0.0","5.0","-","**","0.0","5.0","-","**","0.0","5.0","-","**","1.4","1.6","-","**","0.0","5.0","-","**","97.8","2.0","51510","4853","1.5","1.9","-","**","27.2","5.0","53333","27735","40.0","5.9","62292","11145","31.3","6.2","36333","4256","414","57","53333","8864","44.9","6.6","57500","26729","55.1","6.6","51630","7026","77.8","6.6","59167","13447","14.3","5.7","38750","16171","8.0","4.2","72656","72247","174","40","33333","5929","39.7","10.9","34028","7594","30.5","11.0","26875","17470","9.2","7.3","63750","6004","60.3","10.9","31250","8335","47.7","10.9","28375","3993","12.6","5.7","73333","33409","30.8","(X)","(X)","(X)","33.8","(X)","(X)","(X)","22.4","(X)","(X)","(X)",
"8600000US13159","ZCTA5 13159","2121","141","72028","4074","96.4","2.0","71917","4233","0.7","0.7","-","**","0.0","1.4","-","**","1.4","1.2","63750","125206","0.0","1.4","-","**","0.6","0.9","-","**","0.8","0.9","-","**","1.1","1.0","2,500-","***","95.9","2.0","72083","4166","1.1","1.0","70192","36509","24.7","3.7","74375","9577","51.0","4.0","80270","4135","23.2","3.5","44167","14929","1440","123","80473","4355","51.2","7.0","80048","6450","48.8","7.0","81477","9226","80.2","5.9","86741","7599","11.8","5.4","53088","24654","8.0","3.4","53750","31378","681","108","35602","6352","40.1","10.4","29375","4178","36.4","10.2","27955","5585","3.7","3.2","71250","7508","59.9","10.4","50227","14062","48.2","10.2","36833","16547","11.7","5.1","71563","8906","42.2","(X)","(X)","(X)","41.9","(X)","(X)","(X)","39.8","(X)","(X)","(X)",
